날짜,Energy,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2026-01-16,266.08,,,,,,,,,,,,
2026-01-19,265.45,,,,,,,,,,,,
2026-01-20,269.82,,,,,,,,,,,,
2026-01-21,268.2,,,,,,,,,,,,
2026-01-22,266.42,,,,,,,,,,,,
2026-01-23,268.3,,,,,,,,,,,,
2026-01-26,266.84,,,,,,,,,,,,
2026-01-27,266.82,,,,,,,,,,,,
2026-01-28,265.08,,,,,,,,,,,,
2026-01-29,265.38,,,,,,,,,,,,
2026-01-30,265.06,,,,,,,,,,,,
2026-02-02,,265.28,267.04,259.06,261.34,2992544.0,7357064707.0,2302855144713.0,,,,,
2026-02-03,,262.11,264.95,261.52,264.74,2495394.0,7141496740.0,2332722217643.0,,,,,
2026-02-04,,265.22,269.7,263.66,269.57,2356500.0,6935481390.0,2375202418163.0,,,,,
2026-02-05,,269.58,270.95,267.91,270.16,3227118.0,8333597836.0,2380388964375.0,,,,,
2026-02-06,,269.78,269.78,262.0,267.7,2460578.0,6224469893.0,2358645985659.0,,,,,
2026-02-09,,269.79,287.12,269.79,276.54,5267009.0,26091618982.0,2436465564955.0,,,,,
2026-02-10,,279.39,302.11,279.39,299.37,6307925.0,40279359851.0,2637341405855.0,,,,,
2026-02-11,,302.65,311.18,289.02,290.34,5103480.0,28069848111.0,2557844311637.0,,,,,
2026-02-12,,290.41,290.41,284.02,286.56,3286381.0,14628626017.0,2524622943424.0,,,,,
2026-02-13,,287.84,290.35,287.15,288.69,2865721.0,9932833219.0,2543352878285.0,,,,,
2026-02-19,,295.12,304.39,294.73,303.32,4628967.0,24409332356.0,2672098380995.0,,,,,
2026-02-20,,303.11,303.9,298.35,299.19,4749128.0,13904780335.0,2635759040298.0,,,,,
2026-02-23,,300.6,310.44,300.6,304.69,4571841.0,13773979457.0,2684135656434.0,,,,,
2026-02-24,,304.41,304.87,298.73,304.32,13401048.0,15392746451.0,2680829718058.0,,,,,
2026-02-25,,,,,,,,,200492.5,203515.0,199485.0,201500.0,0.0
2026-02-26,,,,,,,,,204240.3333333333,207319.3333333333,203214.0,205266.66666666666,0.0
2026-02-27,,,,,,,,,194754.6666666667,197690.6666666667,193776.0,195733.33333333334,0.0
2026-03-03,,,,,,,,,186164.5,188971.0,185229.0,187100.0,0.0
2026-03-04,,,,,,,,,160709.0833333333,163131.8333333333,159901.5,161516.66666666666,0.0
2026-03-05,,,,,,,,,177176.3333333333,179847.3333333333,176286.0,178066.66666666666,0.0
2026-03-06,,,,,,,,,176513.0,179174.0,175626.0,177400.0,0.0
2026-03-09,,,,,,,,,163180.0,165640.0,162360.0,164000.0,0.0
